ID,x,y,z
31308,8308.0,422.0,0.0
31309,8308.0,3201.0,0.0
31310,8308.0,3882.0,0.0
31311,8308.0,667.0,0.0
31312,8308.0,2887.0,0.0
31313,8308.0,8260.0,0.0
31314,8308.0,3954.0,0.0
31315,8308.0,4378.0,0.0
31316,8308.0,1935.0,0.0
31317,8308.0,2567.0,0.0
31318,8309.0,4260.0,0.0
31319,8309.0,2769.0,0.0
31320,8309.0,161.0,0.0
31321,8309.0,1088.0,0.0
31322,8309.0,900.0,0.0
31323,8309.0,5799.0,0.0
31324,8310.0,2363.0,0.0
31325,8310.0,4342.0,0.0
31326,8310.0,4274.0,0.0
31327,8311.0,6780.0,0.0
31328,8311.0,6439.0,0.0
31329,8311.0,4039.0,0.0
31330,8311.0,6506.0,0.0
31331,8311.0,4070.0,0.0
31332,8311.0,2652.0,0.0
31333,8311.0,1650.0,0.0
31334,8311.0,3682.0,0.0
31335,8312.0,1412.0,0.0
31336,8312.0,5827.0,0.0
31337,8312.0,3000.0,0.0
31338,8312.0,3105.0,0.0
31339,8312.0,1567.0,0.0
31340,8312.0,8730.0,0.0
31341,8312.0,6815.0,0.0
31342,8313.0,761.0,0.0
31343,8313.0,3241.0,0.0
31344,8313.0,3041.0,0.0
31345,8313.0,2788.0,0.0
31346,8313.0,7139.0,0.0
31347,8313.0,1468.0,0.0
31348,8314.0,3838.0,0.0
31349,8314.0,3381.0,0.0
31350,8314.0,6751.0,0.0
31351,8314.0,5743.0,0.0
31352,8314.0,1213.0,0.0
31353,8314.0,1795.0,0.0
31354,8314.0,4133.0,0.0
31355,8315.0,2551.0,0.0
31356,8315.0,924.0,0.0
31357,8315.0,347.0,0.0
31358,8315.0,1452.0,0.0
31359,8315.0,2861.0,0.0
31360,8315.0,5933.0,0.0
31361,8316.0,3444.0,0.0
31362,8316.0,689.0,0.0
31363,8316.0,1828.0,0.0
31364,8316.0,2466.0,0.0
31365,8316.0,2380.0,0.0
31366,8316.0,1167.0,0.0
31367,8316.0,6707.0,0.0
31368,8316.0,1389.0,0.0
31369,8316.0,4224.0,0.0
31370,8317.0,3083.0,0.0
31371,8317.0,4166.0,0.0
31372,8317.0,5886.0,0.0
31373,8317.0,3781.0,0.0
31374,8317.0,2401.0,0.0
31375,8317.0,113.0,0.0
31376,8317.0,888.0,0.0
31377,8317.0,3885.0,0.0
31378,8318.0,4244.0,0.0
31379,8318.0,6382.0,0.0
31380,8318.0,2519.0,0.0
31381,8318.0,3283.0,0.0
31382,8319.0,598.0,0.0
31383,8319.0,961.0,0.0
31384,8319.0,3968.0,0.0
31385,8319.0,6365.0,0.0
31386,8319.0,3200.0,0.0
31387,8319.0,3322.0,0.0
31388,8319.0,3364.0,0.0
31389,8320.0,3985.0,0.0
31390,8320.0,2974.0,0.0
31391,8320.0,5906.0,0.0
31392,8320.0,3807.0,0.0
31393,8320.0,905.0,0.0
31394,8320.0,5966.0,0.0
31395,8320.0,8355.0,0.0
31396,8320.0,1889.0,0.0
31397,8320.0,2421.0,0.0
31398,8320.0,642.0,0.0
31399,8320.0,1622.0,0.0
31400,8321.0,3152.0,0.0
31401,8321.0,1480.0,0.0
31402,8321.0,2834.0,0.0
31403,8321.0,5568.0,0.0
31404,8321.0,2366.0,0.0
31405,8321.0,9372.0,0.0
31406,8321.0,3129.0,0.0
31407,8321.0,1152.0,0.0
31408,8321.0,3906.0,0.0
31409,8322.0,3709.0,0.0
31410,8322.0,1725.0,0.0
31411,8322.0,7089.0,0.0
31412,8322.0,753.0,0.0
31413,8323.0,3344.0,0.0
31414,8323.0,2132.0,0.0
31415,8323.0,1405.0,0.0
31416,8323.0,3026.0,0.0
31417,8323.0,2610.0,0.0
31418,8325.0,9704.0,0.0
31419,8325.0,787.0,0.0
31420,8325.0,5770.0,0.0
31421,8325.0,2441.0,0.0
31422,8325.0,1657.0,0.0
31423,8326.0,2349.0,0.0
31424,8326.0,1599.0,0.0
31425,8327.0,4266.0,0.0
31426,8327.0,4326.0,0.0
31427,8327.0,192.0,0.0
31428,8327.0,2927.0,0.0
31429,8327.0,5988.0,0.0
31430,8327.0,4499.0,0.0
31431,8327.0,3872.0,0.0
31432,8327.0,1868.0,0.0
31433,8327.0,1119.0,0.0
31434,8328.0,3637.0,0.0
31435,8328.0,377.0,0.0
31436,8328.0,1513.0,0.0
31437,8328.0,6583.0,0.0
31438,8328.0,4403.0,0.0
31439,8329.0,3928.0,0.0
31440,8329.0,4053.0,0.0
31441,8329.0,2785.0,0.0
31442,8329.0,3196.0,0.0
31443,8329.0,4083.0,0.0
31444,8329.0,2629.0,0.0
31445,8330.0,4148.0,0.0
31446,8330.0,1534.0,0.0
31447,8330.0,6343.0,0.0
31448,8330.0,6892.0,0.0
31449,8330.0,3455.0,0.0
31450,8330.0,1181.0,0.0
31451,8330.0,3227.0,0.0
31452,8330.0,5862.0,0.0
31453,8330.0,2540.0,0.0
31454,8330.0,5931.0,0.0
31455,8331.0,2770.0,0.0
31456,8331.0,1428.0,0.0
31457,8331.0,2884.0,0.0
31458,8331.0,6488.0,0.0
31459,8331.0,2292.0,0.0
31460,8331.0,867.0,0.0
31461,8331.0,3761.0,0.0
31462,8331.0,1080.0,0.0
31463,8331.0,834.0,0.0
31464,8331.0,1767.0,0.0
31465,8331.0,6460.0,0.0
31466,8331.0,4113.0,0.0
31467,8331.0,4458.0,0.0
31468,8332.0,655.0,0.0
31469,8332.0,3060.0,0.0
31470,8332.0,6392.0,0.0
31471,8332.0,704.0,0.0
31472,8332.0,6320.0,0.0
31473,8333.0,4187.0,0.0
31474,8333.0,2081.0,0.0
31475,8333.0,9049.0,0.0
31476,8333.0,3681.0,0.0
31477,8333.0,1673.0,0.0
31478,8333.0,2671.0,0.0
31479,8333.0,5805.0,0.0
31480,8334.0,3034.0,0.0
31481,8334.0,5833.0,0.0
31482,8334.0,723.0,0.0
31483,8334.0,2487.0,0.0
31484,8334.0,1033.0,0.0
31485,8335.0,614.0,0.0
31486,8335.0,2957.0,0.0
31487,8335.0,391.0,0.0
31488,8335.0,4296.0,0.0
31489,8335.0,4225.0,0.0
31490,8335.0,2394.0,0.0
31491,8335.0,1580.0,0.0
31492,8335.0,3738.0,0.0
31493,8335.0,7047.0,0.0
31494,8335.0,2849.0,0.0
31495,8336.0,4010.0,0.0
31496,8336.0,338.0,0.0
31497,8336.0,3855.0,0.0
31498,8336.0,5573.0,0.0
31499,8336.0,6542.0,0.0
31500,8336.0,905.0,0.0
31501,8336.0,6301.0,0.0
31502,8336.0,8152.0,0.0
31503,8336.0,2559.0,0.0
31504,8337.0,1823.0,0.0
31505,8337.0,2373.0,0.0
31506,8337.0,2743.0,0.0
31507,8337.0,3115.0,0.0
31508,8337.0,6516.0,0.0
31509,8337.0,5737.0,0.0
31510,8337.0,4353.0,0.0
31511,8337.0,3945.0,0.0
31512,8337.0,154.0,0.0
31513,8337.0,3958.0,0.0
31514,8337.0,3093.0,0.0
31515,8337.0,8712.0,0.0
31516,8337.0,6425.0,0.0
31517,8337.0,950.0,0.0
31518,8337.0,3897.0,0.0
31519,8338.0,5963.0,0.0
31520,8338.0,3188.0,0.0
31521,8338.0,3977.0,0.0
31522,8338.0,3209.0,0.0
31523,8338.0,1202.0,0.0
31524,8338.0,4208.0,0.0
31525,8338.0,5665.0,0.0
31526,8339.0,3820.0,0.0
31527,8339.0,6687.0,0.0
31528,8339.0,1704.0,0.0
31529,8339.0,3379.0,0.0
31530,8339.0,742.0,0.0
31531,8339.0,1399.0,0.0
31532,8340.0,7179.0,0.0
31533,8340.0,810.0,0.0
31534,8340.0,925.0,0.0
31535,8340.0,3236.0,0.0
31536,8341.0,5908.0,0.0
31537,8341.0,3418.0,0.0
31538,8341.0,8923.0,0.0
31539,8341.0,4243.0,0.0
31540,8341.0,4133.0,0.0
31541,8342.0,821.0,0.0
31542,8342.0,2907.0,0.0
31543,8342.0,5945.0,0.0
31544,8342.0,399.0,0.0
31545,8342.0,9661.0,0.0
31546,8343.0,6762.0,0.0
31547,8343.0,8808.0,0.0
31548,8343.0,1789.0,0.0
31549,8343.0,1868.0,0.0
31550,8343.0,2477.0,0.0
31551,8343.0,4073.0,0.0
31552,8343.0,2599.0,0.0
31553,8343.0,669.0,0.0
31554,8344.0,3351.0,0.0
31555,8344.0,2358.0,0.0
31556,8344.0,8101.0,0.0
31557,8344.0,2438.0,0.0
31558,8344.0,2984.0,0.0
31559,8344.0,1629.0,0.0
31560,8344.0,1444.0,0.0
31561,8344.0,9379.0,0.0
31562,8344.0,1377.0,0.0
31563,8345.0,3464.0,0.0
31564,8345.0,1538.0,0.0
31565,8345.0,2966.0,0.0
31566,8345.0,3791.0,0.0
31567,8346.0,2541.0,0.0
31568,8346.0,784.0,0.0
31569,8346.0,4111.0,0.0
31570,8346.0,2465.0,0.0
31571,8346.0,596.0,0.0
31572,8346.0,2824.0,0.0
31573,8347.0,2500.0,0.0
31574,8347.0,1141.0,0.0
31575,8347.0,2882.0,0.0
31576,8347.0,1078.0,0.0
31577,8347.0,4318.0,0.0
31578,8348.0,6364.0,0.0
31579,8348.0,1848.0,0.0
31580,8349.0,3396.0,0.0
31581,8349.0,848.0,0.0
31582,8349.0,5792.0,0.0
31583,8349.0,1557.0,0.0
31584,8349.0,2571.0,0.0
31585,8349.0,3140.0,0.0
31586,8349.0,7071.0,0.0
31587,8349.0,3208.0,0.0
31588,8350.0,7095.0,0.0
31589,8350.0,689.0,0.0
31590,8350.0,8463.0,0.0
31591,8350.0,2772.0,0.0
31592,8350.0,8497.0,0.0
31593,8350.0,3186.0,0.0
31594,8350.0,6860.0,0.0
31595,8350.0,5822.0,0.0
31596,8351.0,4048.0,0.0
31597,8351.0,3834.0,0.0
31598,8351.0,2788.0,0.0
31599,8351.0,2940.0,0.0
31600,8352.0,379.0,0.0
31601,8352.0,1738.0,0.0
31602,8352.0,4190.0,0.0
31603,8352.0,1832.0,0.0
31604,8352.0,2654.0,0.0
31605,8352.0,6542.0,0.0
31606,8352.0,6464.0,0.0
31607,8352.0,189.0,0.0
31608,8352.0,4222.0,0.0
31609,8352.0,1573.0,0.0
31610,8352.0,2858.0,0.0
31611,8352.0,4169.0,0.0
31612,8352.0,1648.0,0.0
31613,8352.0,2525.0,0.0
31614,8352.0,7880.0,0.0
31615,8353.0,987.0,0.0
31616,8353.0,6564.0,0.0
31617,8353.0,6319.0,0.0
31618,8353.0,1157.0,0.0
31619,8353.0,1806.0,0.0
31620,8353.0,407.0,0.0
31621,8353.0,628.0,0.0
31622,8354.0,7110.0,0.0
31623,8354.0,3879.0,0.0
31624,8354.0,2390.0,0.0
31625,8354.0,610.0,0.0
31626,8354.0,5464.0,0.0
31627,8354.0,3483.0,0.0
31628,8354.0,3228.0,0.0
31629,8354.0,6781.0,0.0
31630,8354.0,5859.0,0.0
31631,8354.0,5885.0,0.0
31632,8355.0,2892.0,0.0
31633,8355.0,169.0,0.0
31634,8355.0,6524.0,0.0
31635,8355.0,1053.0,0.0
31636,8355.0,4093.0,0.0
31637,8355.0,8117.0,0.0
31638,8356.0,2882.0,0.0
31639,8356.0,1007.0,0.0
31640,8356.0,6485.0,0.0
31641,8356.0,6242.0,0.0
31642,8356.0,3095.0,0.0
31643,8357.0,2118.0,0.0
31644,8357.0,6445.0,0.0
31645,8357.0,109.0,0.0
31646,8357.0,6276.0,0.0
31647,8357.0,7235.0,0.0
31648,8357.0,4151.0,0.0
31649,8357.0,358.0,0.0
31650,8357.0,1760.0,0.0
31651,8357.0,2710.0,0.0
31652,8358.0,5552.0,0.0
31653,8358.0,7315.0,0.0
31654,8358.0,5937.0,0.0
31655,8358.0,3392.0,0.0
31656,8358.0,3198.0,0.0
31657,8358.0,891.0,0.0
31658,8359.0,2904.0,0.0
31659,8359.0,1875.0,0.0
31660,8359.0,6345.0,0.0
31661,8359.0,2839.0,0.0
31662,8359.0,1094.0,0.0
31663,8359.0,3050.0,0.0
31664,8359.0,3713.0,0.0
31665,8359.0,6903.0,0.0
31666,8359.0,2692.0,0.0
31667,8359.0,7346.0,0.0
31668,8359.0,919.0,0.0
31669,8360.0,2677.0,0.0
31670,8360.0,591.0,0.0
31671,8360.0,1609.0,0.0
31672,8360.0,6433.0,0.0
31673,8360.0,1678.0,0.0
31674,8360.0,6421.0,0.0
31675,8360.0,4333.0,0.0
31676,8361.0,3172.0,0.0
31677,8361.0,3115.0,0.0
31678,8361.0,5676.0,0.0
31679,8361.0,974.0,0.0
31680,8361.0,3302.0,0.0
31681,8361.0,2549.0,0.0
31682,8362.0,750.0,0.0
31683,8362.0,2457.0,0.0
31684,8362.0,7203.0,0.0
31685,8362.0,2439.0,0.0
31686,8362.0,1033.0,0.0
31687,8362.0,5702.0,0.0
31688,8362.0,1405.0,0.0
31689,8362.0,1218.0,0.0
31690,8362.0,3342.0,0.0
31691,8362.0,2918.0,0.0
31692,8363.0,2348.0,0.0
31693,8363.0,2076.0,0.0
31694,8363.0,9622.0,0.0
31695,8363.0,2873.0,0.0
31696,8363.0,1706.0,0.0
31697,8363.0,9298.0,0.0
31698,8363.0,3449.0,0.0
31699,8363.0,3541.0,0.0
31700,8363.0,7267.0,0.0
31701,8364.0,824.0,0.0
31702,8364.0,801.0,0.0
31703,8364.0,5566.0,0.0
31704,8364.0,1176.0,0.0
31705,8364.0,3211.0,0.0
31706,8364.0,1551.0,0.0
31707,8365.0,4387.0,0.0
31708,8365.0,1697.0,0.0
31709,8365.0,6252.0,0.0
31710,8365.0,3074.0,0.0
31711,8365.0,1126.0,0.0
31712,8365.0,132.0,0.0
31713,8365.0,1585.0,0.0
31714,8365.0,1855.0,0.0
31715,8365.0,956.0,0.0
31716,8366.0,6736.0,0.0
31717,8366.0,5740.0,0.0
31718,8366.0,2039.0,0.0
31719,8366.0,3769.0,0.0
31720,8366.0,4289.0,0.0
31721,8366.0,2761.0,0.0
31722,8366.0,6385.0,0.0
31723,8367.0,3858.0,0.0
31724,8367.0,7999.0,0.0
31725,8367.0,4027.0,0.0
31726,8367.0,5955.0,0.0
31727,8367.0,3467.0,0.0
31728,8368.0,5833.0,0.0
31729,8368.0,6954.0,0.0
31730,8368.0,3744.0,0.0
31731,8368.0,844.0,0.0
31732,8368.0,639.0,0.0
31733,8368.0,333.0,0.0
31734,8368.0,2428.0,0.0
31735,8368.0,6584.0,0.0
31736,8368.0,5892.0,0.0
31737,8368.0,865.0,0.0
31738,8368.0,1196.0,0.0
31739,8368.0,663.0,0.0
31740,8369.0,5927.0,0.0
31741,8369.0,4135.0,0.0
31742,8369.0,6421.0,0.0
31743,8369.0,5911.0,0.0
31744,8369.0,4213.0,0.0
31745,8370.0,2947.0,0.0
31746,8370.0,9141.0,0.0
31747,8370.0,5654.0,0.0
31748,8370.0,5872.0,0.0
31749,8370.0,2730.0,0.0
31750,8370.0,1428.0,0.0
31751,8370.0,414.0,0.0
31752,8370.0,6645.0,0.0
31753,8370.0,3191.0,0.0
31754,8370.0,3829.0,0.0
31755,8371.0,2794.0,0.0
31756,8371.0,2404.0,0.0
31757,8371.0,2101.0,0.0
31758,8371.0,5801.0,0.0
31759,8371.0,6568.0,0.0
31760,8372.0,9737.0,0.0
31761,8372.0,619.0,0.0
31762,8372.0,1484.0,0.0
31763,8372.0,6851.0,0.0
31764,8372.0,3415.0,0.0
31765,8372.0,2972.0,0.0
31766,8372.0,4464.0,0.0
31767,8373.0,941.0,0.0
31768,8373.0,3793.0,0.0
31769,8373.0,1375.0,0.0
31770,8373.0,1517.0,0.0
31771,8373.0,6535.0,0.0
31772,8373.0,3127.0,0.0
31773,8374.0,1691.0,0.0
31774,8374.0,588.0,0.0
31775,8374.0,3679.0,0.0
31776,8374.0,6221.0,0.0
31777,8374.0,1725.0,0.0
31778,8374.0,5780.0,0.0
31779,8374.0,1837.0,0.0
31780,8374.0,2080.0,0.0
31781,8374.0,2862.0,0.0
31782,8374.0,910.0,0.0
31783,8375.0,3643.0,0.0
31784,8375.0,6714.0,0.0
31785,8375.0,3142.0,0.0
31786,8375.0,704.0,0.0
31787,8376.0,4189.0,0.0
31788,8376.0,1535.0,0.0
31789,8376.0,7172.0,0.0
31790,8376.0,2669.0,0.0
31791,8376.0,2747.0,0.0
31792,8376.0,6315.0,0.0
31793,8377.0,1776.0,0.0
31794,8377.0,3479.0,0.0
31795,8377.0,1505.0,0.0
31796,8377.0,4101.0,0.0
31797,8377.0,6469.0,0.0
31798,8378.0,2574.0,0.0
31799,8378.0,880.0,0.0
31800,8378.0,1144.0,0.0
31801,8378.0,1879.0,0.0
31802,8378.0,149.0,0.0
31803,8378.0,3216.0,0.0
31804,8378.0,4238.0,0.0
31805,8378.0,1023.0,0.0
31806,8378.0,2893.0,0.0
31807,8379.0,2368.0,0.0
31808,8379.0,9641.0,0.0
31809,8380.0,2997.0,0.0
31810,8380.0,7119.0,0.0
31811,8380.0,1079.0,0.0
31812,8380.0,4535.0,0.0
31813,8380.0,4119.0,0.0
31814,8380.0,6204.0,0.0
31815,8380.0,1577.0,0.0
31816,8381.0,2080.0,0.0
31817,8381.0,3384.0,0.0
31818,8381.0,1658.0,0.0
31819,8382.0,1798.0,0.0
31820,8382.0,1003.0,0.0
31821,8382.0,2129.0,0.0
31822,8382.0,3845.0,0.0
31823,8382.0,3104.0,0.0
31824,8382.0,3085.0,0.0
31825,8383.0,6350.0,0.0
31826,8383.0,5877.0,0.0
31827,8383.0,6829.0,0.0
31828,8383.0,7623.0,0.0
31829,8383.0,413.0,0.0
31830,8383.0,5675.0,0.0
31831,8383.0,6423.0,0.0
31832,8383.0,184.0,0.0
31833,8384.0,5708.0,0.0
31834,8384.0,4320.0,0.0
31835,8384.0,6399.0,0.0
31836,8384.0,7459.0,0.0
31837,8384.0,9584.0,0.0
31838,8384.0,7000.0,0.0
31839,8385.0,3803.0,0.0
31840,8385.0,9420.0,0.0
31841,8385.0,3437.0,0.0
31842,8385.0,1922.0,0.0
31843,8385.0,399.0,0.0
31844,8386.0,5857.0,0.0
31845,8386.0,1893.0,0.0
31846,8386.0,6885.0,0.0
31847,8386.0,2704.0,0.0
31848,8386.0,1267.0,0.0
31849,8386.0,4292.0,0.0
31850,8387.0,4056.0,0.0
31851,8387.0,8206.0,0.0
31852,8387.0,1381.0,0.0
31853,8387.0,2455.0,0.0
31854,8387.0,3720.0,0.0
31855,8388.0,9360.0,0.0
31856,8388.0,110.0,0.0
31857,8388.0,6289.0,0.0
31858,8388.0,6865.0,0.0
31859,8388.0,6246.0,0.0
31860,8388.0,840.0,0.0
31861,8388.0,4164.0,0.0
31862,8388.0,8000.0,0.0
31863,8388.0,1633.0,0.0
31864,8389.0,3169.0,0.0
31865,8389.0,2672.0,0.0
31866,8389.0,665.0,0.0
31867,8389.0,2529.0,0.0
31868,8390.0,1818.0,0.0
31869,8390.0,1868.0,0.0
31870,8390.0,5917.0,0.0
31871,8390.0,3772.0,0.0
31872,8390.0,6570.0,0.0
31873,8390.0,3749.0,0.0
31874,8390.0,360.0,0.0
31875,8390.0,5551.0,0.0
31876,8390.0,5760.0,0.0
31877,8391.0,2388.0,0.0
31878,8391.0,1169.0,0.0
31879,8391.0,2730.0,0.0
31880,8391.0,5885.0,0.0
31881,8391.0,2434.0,0.0
31882,8391.0,5640.0,0.0
31883,8391.0,1712.0,0.0
31884,8392.0,2417.0,0.0
31885,8392.0,4130.0,0.0
31886,8392.0,6606.0,0.0
31887,8392.0,2838.0,0.0
31888,8392.0,3192.0,0.0
31889,8392.0,2856.0,0.0
31890,8392.0,3842.0,0.0
31891,8393.0,1734.0,0.0
31892,8393.0,1113.0,0.0
31893,8393.0,939.0,0.0
31894,8393.0,1000.0,0.0
31895,8393.0,4088.0,0.0
31896,8393.0,3498.0,0.0
31897,8393.0,976.0,0.0
31898,8394.0,4183.0,0.0
31899,8394.0,2504.0,0.0
31900,8394.0,4274.0,0.0
31901,8394.0,311.0,0.0
31902,8394.0,6793.0,0.0
31903,8395.0,390.0,0.0
31904,8395.0,3819.0,0.0
31905,8395.0,3464.0,0.0
31906,8395.0,2344.0,0.0
31907,8395.0,1055.0,0.0
31908,8395.0,5901.0,0.0
31909,8396.0,2072.0,0.0
31910,8396.0,9007.0,0.0
31911,8396.0,4148.0,0.0
31912,8396.0,910.0,0.0
31913,8396.0,6539.0,0.0
31914,8396.0,6195.0,0.0
31915,8396.0,2611.0,0.0
31916,8397.0,1355.0,0.0
31917,8397.0,1504.0,0.0
31918,8397.0,6591.0,0.0
31919,8397.0,1848.0,0.0
31920,8397.0,165.0,0.0
31921,8397.0,6738.0,0.0
31922,8397.0,1413.0,0.0
31923,8398.0,4203.0,0.0
31924,8398.0,8556.0,0.0
31925,8398.0,1832.0,0.0
31926,8398.0,3124.0,0.0
31927,8398.0,6232.0,0.0
31928,8398.0,5729.0,0.0
31929,8399.0,2118.0,0.0
31930,8400.0,4479.0,0.0
31931,8400.0,1697.0,0.0
31932,8400.0,3034.0,0.0
31933,8400.0,3095.0,0.0
31934,8400.0,3531.0,0.0
31935,8400.0,2769.0,0.0
31936,8400.0,4358.0,0.0
31937,8400.0,8269.0,0.0
31938,8401.0,627.0,0.0
31939,8401.0,9081.0,0.0
31940,8401.0,4424.0,0.0
31941,8401.0,2140.0,0.0
31942,8401.0,381.0,0.0
31943,8401.0,2100.0,0.0
31944,8401.0,6362.0,0.0
31945,8402.0,6330.0,0.0
31946,8402.0,6418.0,0.0
31947,8402.0,877.0,0.0
31948,8402.0,1201.0,0.0
31949,8402.0,1143.0,0.0
31950,8402.0,3838.0,0.0
31951,8403.0,96.0,0.0
31952,8403.0,6555.0,0.0
31953,8403.0,2985.0,0.0
31954,8403.0,3212.0,0.0
31955,8403.0,5919.0,0.0
31956,8404.0,2582.0,0.0
31957,8404.0,7916.0,0.0
31958,8404.0,6172.0,0.0
31959,8405.0,1004.0,0.0
31960,8405.0,2802.0,0.0
31961,8405.0,6398.0,0.0
31962,8405.0,4247.0,0.0
31963,8405.0,409.0,0.0
31964,8406.0,6382.0,0.0
31965,8406.0,895.0,0.0
31966,8406.0,1461.0,0.0
31967,8406.0,4536.0,0.0
31968,8406.0,5788.0,0.0
31969,8406.0,677.0,0.0
31970,8406.0,6636.0,0.0
31971,8406.0,1378.0,0.0
31972,8407.0,5614.0,0.0
31973,8407.0,2682.0,0.0
31974,8407.0,2423.0,0.0
31975,8407.0,809.0,0.0
31976,8407.0,5839.0,0.0
31977,8407.0,1628.0,0.0
31978,8407.0,6262.0,0.0
31979,8408.0,2398.0,0.0
31980,8408.0,3438.0,0.0
31981,8408.0,6584.0,0.0
31982,8408.0,4119.0,0.0
31983,8408.0,9059.0,0.0
31984,8408.0,659.0,0.0
31985,8408.0,716.0,0.0
31986,8408.0,3649.0,0.0
31987,8408.0,2708.0,0.0
31988,8409.0,575.0,0.0
31989,8409.0,2080.0,0.0
31990,8409.0,602.0,0.0
31991,8409.0,1654.0,0.0
31992,8409.0,2740.0,0.0
31993,8409.0,1900.0,0.0
31994,8410.0,1770.0,0.0
31995,8410.0,3856.0,0.0
31996,8410.0,186.0,0.0
31997,8410.0,2378.0,0.0
31998,8410.0,5878.0,0.0
31999,8410.0,4222.0,0.0
32000,8410.0,1439.0,0.0
32001,8410.0,2056.0,0.0
32002,8410.0,4558.0,0.0
32003,8411.0,4298.0,0.0
32004,8411.0,5811.0,0.0
32005,8411.0,3277.0,0.0
32006,8411.0,4138.0,0.0
32007,8411.0,6904.0,0.0
32008,8411.0,3512.0,0.0
32009,8411.0,1870.0,0.0
32010,8412.0,1731.0,0.0
32011,8412.0,1489.0,0.0
32012,8412.0,3681.0,0.0
32013,8412.0,9614.0,0.0
32014,8412.0,8155.0,0.0
32015,8413.0,6145.0,0.0
32016,8413.0,6575.0,0.0
32017,8413.0,7417.0,0.0
32018,8413.0,3670.0,0.0
32019,8414.0,3748.0,0.0
32020,8414.0,6498.0,0.0
32021,8414.0,1020.0,0.0
32022,8414.0,5859.0,0.0
32023,8414.0,5901.0,0.0
32024,8414.0,5755.0,0.0
32025,8414.0,2065.0,0.0
32026,8414.0,328.0,0.0
32027,8415.0,3149.0,0.0
32028,8415.0,6946.0,0.0
32029,8415.0,2827.0,0.0
32030,8415.0,4278.0,0.0
32031,8415.0,2345.0,0.0
32032,8416.0,2632.0,0.0
32033,8416.0,2718.0,0.0
32034,8416.0,1099.0,0.0
32035,8416.0,6406.0,0.0
32036,8416.0,642.0,0.0
32037,8416.0,1671.0,0.0
32038,8416.0,3697.0,0.0
32039,8417.0,3826.0,0.0
32040,8417.0,3100.0,0.0
32041,8417.0,6871.0,0.0
32042,8417.0,2400.0,0.0
32043,8417.0,149.0,0.0
32044,8417.0,6206.0,0.0
32045,8417.0,3724.0,0.0
32046,8418.0,1921.0,0.0
32047,8418.0,3081.0,0.0
32048,8418.0,9297.0,0.0
32049,8418.0,7853.0,0.0
32050,8419.0,1475.0,0.0
32051,8419.0,2598.0,0.0
32052,8419.0,944.0,0.0
32053,8419.0,1831.0,0.0
32054,8419.0,6425.0,0.0
32055,8419.0,4328.0,0.0
32056,8419.0,2155.0,0.0
32057,8419.0,1385.0,0.0
32058,8419.0,979.0,0.0
32059,8420.0,1331.0,0.0
32060,8420.0,8422.0,0.0
32061,8420.0,2959.0,0.0
32062,8420.0,7938.0,0.0
32063,8421.0,6338.0,0.0
32064,8421.0,6560.0,0.0
32065,8421.0,3788.0,0.0
32066,8421.0,4187.0,0.0
32067,8421.0,1687.0,0.0
32068,8421.0,1167.0,0.0
32069,8421.0,2433.0,0.0
32070,8422.0,167.0,0.0
32071,8422.0,4064.0,0.0
32072,8422.0,1079.0,0.0
32073,8422.0,1802.0,0.0
32074,8422.0,826.0,0.0
32075,8422.0,3180.0,0.0
32076,8422.0,849.0,0.0
32077,8422.0,1709.0,0.0
32078,8422.0,1125.0,0.0
32079,8423.0,5843.0,0.0
32080,8423.0,4169.0,0.0
32081,8423.0,2047.0,0.0
32082,8423.0,4464.0,0.0
32083,8423.0,6314.0,0.0
32084,8423.0,102.0,0.0
32085,8424.0,700.0,0.0
32086,8424.0,2412.0,0.0
32087,8424.0,749.0,0.0
32088,8424.0,84.0,0.0
32089,8424.0,6615.0,0.0
32090,8424.0,6224.0,0.0
32091,8424.0,1965.0,0.0
32092,8425.0,4245.0,0.0
32093,8425.0,1313.0,0.0
32094,8425.0,378.0,0.0
32095,8425.0,2580.0,0.0
32096,8425.0,2792.0,0.0
32097,8426.0,2737.0,0.0
32098,8426.0,869.0,0.0
32099,8426.0,4206.0,0.0
32100,8426.0,3203.0,0.0
32101,8426.0,1202.0,0.0
32102,8426.0,3535.0,0.0
32103,8426.0,2700.0,0.0
32104,8427.0,7205.0,0.0
32105,8427.0,5830.0,0.0
32106,8427.0,7097.0,0.0
32107,8427.0,3632.0,0.0
32108,8427.0,3044.0,0.0
32109,8427.0,1061.0,0.0
32110,8427.0,614.0,0.0
32111,8427.0,5637.0,0.0
32112,8428.0,1880.0,0.0
32113,8428.0,6592.0,0.0
32114,8428.0,6358.0,0.0
32115,8428.0,8131.0,0.0
32116,8428.0,4536.0,0.0
32117,8428.0,1864.0,0.0
32118,8428.0,6122.0,0.0
32119,8428.0,4086.0,0.0
32120,8428.0,3461.0,0.0
32121,8428.0,2397.0,0.0
32122,8428.0,1941.0,0.0
32123,8428.0,1658.0,0.0
32124,8429.0,2767.0,0.0
32125,8429.0,2106.0,0.0
32126,8429.0,1221.0,0.0
32127,8429.0,1416.0,0.0
32128,8429.0,1986.0,0.0
32129,8429.0,2598.0,0.0
32130,8429.0,115.0,0.0
32131,8430.0,9716.0,0.0
32132,8430.0,2675.0,0.0
32133,8430.0,8573.0,0.0
32134,8430.0,924.0,0.0
32135,8431.0,1148.0,0.0
32136,8431.0,3128.0,0.0
